Stacey Nichols Ostebo,"Psychotherapy, LCSW","Stacey Ostebo views every client as more than a ""client""; they are people, like her, who want to feel valuable and lovable and live fulfilling lives. She feels we are all similar and there is connection and compassion in that. She has experience working with many issues, including addictions, self-esteem, body image, relationships, boundary setting, anxiety, and depression.","Coaching, Personal growth and self-esteem, Eating disorders and body image, Parenting, Women’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Nevada, New Jersey, Utah"
Kate Dixon,"Psychotherapy, LCSW","Kate Dixon has a decade of experience in mental health and offers a safe place for clients to navigate their emotions, make life choices, and tackle anxiety, depression, ADHD, faith questions, and relationship issues. She works with college students, adults, and seniors and is trained in CBT, DBT, and MI. She is also pursuing Gottman certification.","General mental health, Anxiety and panic disorders, Depression, Life transitions, Religion and spirituality","Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,Utah
Sherry Matheny,"Psychotherapy, LMFT","Sherry Matheny is a licensed marriage and family therapist specializing in the areas of grief, loss, and attachment trauma. Sherry has training in Gottman and EFT therapy for couples, parts and memory therapy, crisis intervention, and other modalities. Sherry's integrated approach to therapy allows her to tailor treatment to your needs.","Grief and loss, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Women’s mental health, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,$140-200,$140,$200,"Nevada, Utah"
Dr. Naida Cruz,"Psychotherapy, LCSW","Naida Cruz is a licensed clinical social worker with 14 years of experience working with adults in psychiatric, medical, and oncology settings. She utilizes strength-based and solution-focused therapy with adults facing various areas of difficulty, including depression, anxiety, coping, grief and loss, and adjusting to life stressors.","General mental health, Depression, Grief and loss",See your cost estimate,No data,$140-200,$140,$200,"California, Florida, Indiana, Massachusetts, Utah"
Lindsey Hockridge,"Psychotherapy, LMFT","Lindsey Hockridge is a recovered professional with several years of clinical experience. She believes in the capacity of the therapeutic process for healing and lasting change. She emphasizes cultural sensitivity, sex positivity, and LGBTQIA+-affirming care. She strives to support clients in creating lives that promote individuality, authenticity, joy, and connection.","Anxiety and panic disorders, Depression, Life transitions, Personal growth and self-esteem, Eating disorders and body image",See your cost estimate,No data,$140-200,$140,$200,"California, Connecticut, Utah"
Ashley VanYperen,"Psychotherapy, LMFT","Ashley VanYperen specializes in working with individuals, couples, and families. She has a passion for helping those going through a shift in religious/spiritual beliefs, pregnant and postpartum women, and trauma survivors. Ashley is specifically trained in EMDR (eye movement desensitization and reprocessing), EFT (emotionally focused therapy), and perinatal mental health.","Religion and spirituality, Women’s mental health, Trauma and post-traumatic stress disorder (PTSD)","Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, See your cost estimate",No data,$80-140,$80,$140,"Nevada, Texas, Utah"
Leslie Trammell,"Psychotherapy, LCPC","Leslie Trammell is passionate about supporting her clients in all areas of their lives. She takes an holistic integrative approach, utilizing multiple modalities to individualize her client's therapy. Whether clients want to heal from the past, improve the present or protect their future, she offers a safe space for the exploration of each goal.","General mental health, Anxiety and panic disorders, Religion and spirituality, Women’s mental health, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Idaho, Nevada, Utah"
Sherri Dominguez,"Psychotherapy, LCSW","Sherri Dominguez's practice is open and inclusive, welcoming individuals of all backgrounds, cultures, and orientations. She recognizes that seeking therapy takes courage, and is here to foster a collaborative and non-judgmental environment where you can feel truly seen, heard, and understood.","Anxiety and panic disorders, Personal growth and self-esteem, LGBTQIA+, Women’s mental health, Addiction and substance misuse","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Optimum, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Florida, Utah"
Heather Hales,"Psychotherapy, LMHC, LCPC",Heather Hales is trained in treating clients with ADHD throughout the lifespan. Heather uses cognitive behavioral therapy and mindfulness for coping skills and executive functioning modifications. Heather provides a private and safe virtual environment for all sessions.,"Anxiety and panic disorders, Depression, ADD/ADHD, LGBTQIA+, Women’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Illinois, Utah"
Tyler Gordon,"Psychotherapy, LMHC","Tyler Gordon is a licensed clinical mental health counselor with a private practice in the great St. George, Utah area. He welcomes individual adults, couples, adolescents, and children who are seeking to create change in their lives and learn new skills to manage mental health struggles.","Depression, Grief and loss, Personal growth and self-esteem, Addiction and substance misuse, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,Utah
Jamie Genatt,"Psychotherapy, LCSW, LMSW","Jamie Genatt, a young, passionate, goal-solution therapist for the last 5 years, has changed the lives of many GEN-Z and Millennials struggling to form their identities. Owning a therapy practice and a mental wellness company, she believes in assisting clients to move the needle more productively and creatively to become a more authentic person.","Coaching, General mental health, Anxiety and panic disorders, Life transitions, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers)","UnitedHealthcare, Oxford Health Plans, Aetna, See your cost estimate",No data,$140-200,$140,$200,"Florida, New York, Utah"
Stacy McMillan,"Psychotherapy, LCSW","Stacy McMillan has 15 years of experience treating civilians and veterans. Stacy uses an integrated, skills-based approach to address social and emotional problems caused by trauma. Stacy helps clients grapple with their perceptions and behavior patterns to help clients move beyond survival mode to lives of thriving. Stacy also has a special interest in blended family dynamics.","Anxiety and panic disorders, Depression, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Women’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Colorado, Idaho, Montana, Nevada, Texas, Utah, Wyoming"
"Sonia Trefflich, LCSW","Psychotherapy, LCSW","Sonia Trefflich delivers compassionate, holistic care. She works with those experiencing self-esteem challenges due to traumatic events, including childhood abuse and neglect. As a military spouse and trauma survivor, she has an emphatic perspective on healing, building resilience, and thriving. Sonia has a passion for working with women and survivors of trauma.","Depression, Grief and loss, Personal growth and self-esteem, Women’s mental health, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,"California, Nevada, Texas, Utah"
Cynthia Gaskins,"Psychotherapy, LMHC, LPC","Cindy Gaskins feels that each client is unique and presents with his or her own counseling needs and concerns. For this reason, there is no one approach that may work best for everyone. Cindy utilizes integrative models involving insight-oriented, cognitive behavioral, developmental, solution-focused, and mind-body-spirit care and employs an eclectic counseling approach.","General mental health, Anxiety and panic disorders, Depression, LGBTQIA+, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Magellan, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"New York, North Carolina, Utah, Virginia"
